#Date: 2024-04-24 16:54:38
#Source: zoom_edge_resolution student 18


#Data:
nm,%T
24961,625,87,1334574113071
24960,87,1389786987839
24958,375,87,152078179602
24956,75,87,1721183982246
24955,125,87,1984590542648
24953,5,87,2304593458794
24951,875,87,2674779694409
24950,25,87,3088731192106
24948,625,87,3540024870145
24947,87,4022232619025
24945,375,87,4528921298472
24943,75,87,5053652733866
24942,125,87,5589983713189
24940,5,87,6131465983498
24938,875,87,6671646248007
24937,25,87,720406616235
24935,625,87,7722262331705
24934,87,8219766307204
24932,375,87,869010458282
24930,75,87,9126798591935
24929,125,87,9523364704174
24927,5,87,9873314222033
24925,875,88,0170153377556
24924,25,88,0407383329063
24922,625,88,0578500157874
24921,88,0676994864929
24919,375,88,0696353367528
24917,75,88,0630056496005
24916,125,88,047157999041
24914,5,88,02143944972
24912,875,87,9851965565859
24911,25,87,9377753645729
24909,625,87,8785214082484
24908,87,806779711497
24906,375,87,721894787177
24904,75,87,6232106367989
24903,125,87,5100707501714
24901,5,87,3818181050872
24899,875,87,2377951669944
24898,25,87,074764164453
24896,625,86,8864831875102
24895,86,6740267516342
24893,375,86,4388299264193
24891,75,86,1823289095422
24890,125,85,9059610273378
24888,5,85,6111647356934
24886,875,85,2993796206578
24885,25,84,9720463992789
24883,625,84,6306069202574
24882,84,2765041647775
24880,375,83,9111822471789
24878,75,83,5360864156668
24877,125,83,1526630531556
24875,5,82,762359677989
24873,875,82,3666249445734
24872,25,81,9669086442549
24870,625,81,5646617059532
24869,81,1613361970439
24867,375,80,7583853239078
24865,75,80,3572634328981
24864,125,79,9594260108631
24862,5,79,5663296860856
24860,875,79,179432228891
24859,25,78,8001925524498
24857,625,78,4300707135754
24856,78,0705279133416
24854,375,77,7230264979361
24852,75,77,3890299594049
24851,125,77,0700029363526
24849,5,76,7674112147166
24847,875,76,4827217284971
24846,25,76,2174025605673
24844,625,75,9729229433444
24843,75,7507532595841
24841,375,75,5523650431454
24839,75,75,3792309797115
24838,125,75,2328249075686
24836,5,75,1103291315673
24834,875,74,9990672301378
24833,25,74,8980814973804
24831,625,74,8073645916002
24830,74,7269091637428
24828,375,74,6567078573926
24826,75,74,5967533087746
24825,125,74,5470381467547
24823,5,74,5075549928158
24821,875,74,4782964610709
24820,25,74,4592551582474
24818,625,74,4504236836864
24817,74,4517946293346
24815,375,74,4633605797415
24813,75,74,4851141120551
24812,125,74,5170477960094
24810,5,74,5591541939342
24808,875,74,6114258607321
24807,25,74,6738553438859
24805,625,74,74643518345
24804,74,8291579120389
24802,375,74,922016054831
24800,75,75,025002129567
24799,125,75,1381086465155
24797,5,75,2613281085269
