#Date: 2024-04-24 17:00:03
#Source: zoom_edge_resolution student 21


#Data:
nm,%T
24961,625,16,9159882700903
24960,16,8972528894937
24958,375,16,8790210729212
24956,75,16,8612502522904
24955,125,16,8438976695511
24953,5,16,8269205331659
24951,875,16,8102760180895
24950,25,16,7939212657471
24948,625,16,7778133840111
24947,16,761909447184
24945,375,16,7461664959675
24943,75,16,7305415374503
24942,125,16,7149915450789
24940,5,16,6994734586433
24938,875,16,6839441842438
24937,25,16,6683605942824
24935,625,16,6526795274288
24934,16,6368577886073
24932,375,16,6208521489689
24930,75,16,604619345874
24929,125,16,5881160828662
24927,5,16,5712990296518
24925,875,16,5541248220795
24924,25,16,5365500621169
24922,625,16,5185313178262
24921,16,5000251233467
24919,375,16,4809879788693
24917,75,16,4613763506154
24916,125,16,4411466708148
24914,5,16,4202553376837
24912,875,16,3986587153994
24911,25,16,3763131340871
24909,625,16,3531748897858
24908,16,3292002444349
24906,375,16,3043454258477
24904,75,16,2785666276924
24903,125,16,2518200094643
24901,5,16,2240616964691
24899,875,16,1952477798006
24898,25,16,164906747178
24896,625,16,1320031795517
24895,16,0966502441295
24893,375,16,0590192761327
24891,75,16,0192817454027
24890,125,15,9776092564626
24888,5,15,93417354863
24886,875,15,8891464960852
24885,25,15,842700107974
24883,625,15,7950065284839
24882,15,7462380369446
24880,375,15,6965670479072
24878,75,15,6461661112284
24877,125,15,5952079121729
24875,5,15,5438652714986
24873,875,15,4923111455313
24872,25,15,4407186262702
24870,625,15,3892609414632
24869,15,338111454713
24867,375,15,2874436655407
24865,75,15,2374312095038
24864,125,15,1882478582561
24862,5,15,1400675196615
24860,875,15,0930642378657
24859,25,15,0474121933923
24857,625,15,0032857032377
24856,14,9608592209453
24854,375,14,9203073367065
24852,75,14,8818047774504
24851,125,14,8455264069267
24849,5,14,8116472257984
24847,875,14,7803423717289
24846,25,14,7517871194784
24844,625,14,7261568809844
24843,14,7036272054562
24841,375,14,6843737794659
24839,75,14,668572427035
24838,125,14,6563991097269
24836,5,14,6477054971909
24834,875,14,641537096992
24833,25,14,6377580834745
24831,625,14,6363021405446
24830,14,6371028996553
24828,375,14,6400939397725
24826,75,14,6452087873413
24825,125,14,6523809162498
24823,5,14,6615437477971
24821,875,14,6726306506563
24820,25,14,6855749408416
24818,625,14,7003098816721
24817,14,7167686837417
24815,375,14,7348845048763
24813,75,14,754590450109
24812,125,14,7758195716349
24810,5,14,7985048687891
24808,875,14,8225792879991
24807,25,14,8479757227585
24805,625,14,8746270135901
24804,14,9024659480085
24802,375,14,9314252604893
24800,75,14,9614376324345
24799,125,14,9924356921293
24797,5,15,0243520147242
24795,875,15,0571191221789
24794,25,15,0906694832441
24792,625,15,1249355134209
24791,15,1598495749229
24789,375,15,1953439766462
24787,75,15,231350974132
24786,125,15,267802769529
24784,5,15,304631511566
24782,875,15,3417692955067
24781,25,15,3791481631248
24779,625,15,4167001026613
24778,15,4543570487918
24776,375,15,492050882594
24774,75,15,5308416744594
24773,125,15,5728516147104
24771,5,15,6179371706346
24769,875,15,6658898291802
24768,25,15,7165009126422
24766,625,15,7695615785611
24765,15,8248628196196
24763,375,15,882195463511
24761,75,15,9413501728617
24760,125,16,0021174450951
24758,5,16,0642876123477
24756,875,16,1276508413395
24755,25,16,1919971332739
24753,625,16,2571163237376
24752,16,3227980825745
24750,375,16,3888319137943
24748,75,16,4550071554459
24747,125,16,5211129795262
24745,5,16,5869383918622
