#Date: 2024-04-24 13:28:22
#Source: zoom_edge_resolution student 10


#Data:
nm,%T
24925,8888888889,32,1784348057328
24920,3333333334,32,0354940098088
24914,7777777778,31,8919222017834
24909,2222222223,31,7477660496453
24903,6666666667,31,6030723474509
24898,1111111111,31,4578880155708
24892,5555555556,31,3122601010087
24887,31,1662357776484
24881,4444444445,31,019862346564
24875,8888888889,30,8731872363093
24870,3333333334,30,7262580031623
24864,7777777778,30,5791223314628
24859,2222222223,30,4318280338622
24853,6666666667,30,2844230516324
24848,1111111111,30,1369554549425
24842,5555555556,29,9894734431375
24837,29,8420253450634
24831,4444444445,29,694659619316
24825,8888888889,29,5474248545463
24820,3333333334,29,4003697697679
24814,7777777778,29,2535432146223
24809,2222222223,29,1069941696923
24803,6666666667,28,9607717467848
24798,1111111111,28,8149251892191
24792,5555555556,28,6695038721319
24787,28,5245573027776
24781,4444444445,28,3801351208028
24775,8888888889,28,2362870985641
24770,3333333334,28,0930631414041
24764,7777777778,27,9505132879749
24759,2222222223,27,8086877105158
24753,6666666667,27,6676367151577
24748,1111111111,27,527410742228
24742,5555555556,27,3880603665405
24737,27,2496362977119
24731,4444444445,27,1121893804435
24725,8888888889,26,9757705948481
24720,3333333334,26,8404310567336
24714,7777777778,26,7062220179022
24709,2222222223,26,5730841175195
24703,6666666667,26,4398130217002
24698,1111111111,26,3061336398727
24692,5555555556,26,1721319753261
24687,26,0378942643684
24681,4444444445,25,9035069768327
24675,8888888889,25,7690568166227
24670,3333333334,25,6346307222257
24664,7777777778,25,5003158672418
24659,2222222223,25,3661996609367
24653,6666666667,25,2323697487312
24648,1111111111,25,0989140127797
24642,5555555556,24,9659205724625
24637,24,8334777849475
24631,4444444445,24,7016742457222
24625,8888888889,24,570598789121
24620,3333333334,24,4403404888641
24614,7777777778,24,3109886586058
24609,2222222223,24,1826328524755
24603,6666666667,24,0553628656102
24598,1111111111,23,9292687347029
24592,5555555556,23,8044407385464
24587,23,6809693985793
24581,4444444445,23,558945479437
24575,8888888889,23,4384599894873
24570,3333333334,23,3196041813963
24564,7777777778,23,2024695526666
24559,2222222223,23,0871478461894
24553,6666666667,22,9737310508095
24548,1111111111,22,8623114018676
24542,5555555556,22,7529813817559
24537,22,6458337204832
24531,4444444445,22,5409613962282
24525,8888888889,22,4384576358998
24520,3333333334,22,3384159156899
24514,7777777778,22,2409299616533
24509,2222222223,22,1460937502499
24503,6666666667,22,0540015089231
24498,1111111111,21,9647242967364
24492,5555555556,21,878018013921
24487,21,7937487888584
24481,4444444445,21,7118598638531
24475,8888888889,21,6322943220467
24470,3333333334,21,5549950870298
24464,7777777778,21,4799049224982
24459,2222222223,21,4069664318678
24453,6666666667,21,3361220579149
24448,1111111111,21,2673140824085
24442,5555555556,21,2004846257406
24437,21,1355756465565
24431,4444444445,21,0725289413817
24425,8888888889,21,0112861442547
24420,3333333334,20,9517887263483
24414,7777777778,20,8939779956004
24409,2222222223,20,8377950963436
24403,6666666667,20,7831810089206
24398,1111111111,20,7300765493159
24392,5555555556,20,6784223687754
24387,20,628158953429
24381,4444444445,20,5792266239187
24375,8888888889,20,5315655350075
24370,3333333334,20,4851156752061
24364,7777777778,20,4398168663948
24359,2222222223,20,3956087634354
24353,6666666667,20,3524308537897
24348,1111111111,20,3102224571392
24342,5555555556,20,2689227249972
24337,20,2284706403236
24331,4444444445,20,1888050171415
24325,8888888889,20,1498645001454
24320,3333333334,20,1115875643176
24314,7777777778,20,0739125145338
24309,2222222223,20,0367774851821
24303,6666666667,20,0001204397598
24298,1111111111,19,963879170494
24292,5555555556,19,927991297942
24287,19,8925894392823
24281,4444444445,19,8578944151147
24275,8888888889,19,8239392560071
24270,3333333334,19,7907568729414
24264,7777777778,19,7583802659385
24259,2222222223,19,7268425242567
24253,6666666667,19,6961768265979
24248,1111111111,19,6664164413097
24242,5555555556,19,6375947265873
24237,19,6097451306847
24231,4444444445,19,5829011921136
24225,8888888889,19,5570965398522
24220,3333333334,19,5323648935512
24214,7777777778,19,5087400637395
24209,2222222223,19,4862559520307
24203,6666666667,19,4649465513336
24198,1111111111,19,4448459460565
24192,5555555556,19,4259883123181
24187,19,4084079181562
24181,4444444445,19,3921391237365
24175,8888888889,19,3772163815627
24170,3333333334,19,363674236687
24164,7777777778,19,3515473269214
24159,2222222223,19,3408703830483
24153,6666666667,19,3316782290338
24148,1111111111,19,3240057822379
24142,5555555556,19,3178880536288
24137,19,3133601479966
24131,4444444445,19,3104572641657
24125,8888888889,19,3092146952102
24120,3333333334,19,3096678286684
24114,7777777778,19,3118521467579
24109,2222222223,19,3158032265917
24103,6666666667,19,321556740394
24098,1111111111,19,3291484557177
24092,5555555556,19,3386142356615
24087,19,3500057139874
24081,4444444445,19,3637560040506
24075,8888888889,19,3799858687872
24070,3333333334,19,3986121348101
24064,7777777778,19,4195513935117
24059,2222222223,19,4427200005125
24053,6666666667,19,4680340751157
24048,1111111111,19,4954094997581
24042,5555555556,19,5247619194553
24037,19,5560067412554
24031,4444444445,19,5890591336822
24025,8888888889,19,6238340261799
24020,3333333334,19,6602461085598
24014,7777777778,19,6982098304421
24009,2222222223,19,7376394006956
24003,6666666667,19,778448786881
23998,1111111111,19,8205517146899
23992,5555555556,19,8638616673767
23987,19,9082918852031
23981,4444444445,19,953755364868
23975,8888888889,20,0001648589408
23970,3333333334,20,0474328752981
23964,7777777778,20,0954716765522
23959,2222222223,20,1441932794776
23953,6666666667,20,1935094544437
23948,1111111111,20,2433317248441
23942,5555555556,20,2935713665154
23937,20,344139407167
23931,4444444445,20,3949466258021
23925,8888888889,20,445903552138
23920,3333333334,20,496920466035
23914,7777777778,20,5479073969
23909,2222222223,20,598774123118
23903,6666666667,20,6494301714664
23898,1111111111,20,6997848165204
23892,5555555556,20,7497470800795
23887,20,799243471002
23881,4444444445,20,8506958551449
23875,8888888889,20,9056711244973
23870,3333333334,20,9638969580317
23864,7777777778,21,0251002669542
23859,2222222223,21,0890071929037
23853,6666666667,21,1553431061593
23848,1111111111,21,2238326038395
23842,5555555556,21,2941995080956
23837,21,3661668642925
23831,4444444445,21,4394569392152
23825,8888888889,21,5137912192213
23820,3333333334,21,5888904084448
23814,7777777778,21,6644744269516
23809,2222222223,21,7402624089177
23803,6666666667,21,8159727007865
23798,1111111111,21,8913228594355
23792,5555555556,21,9660296503224
23787,22,0398090456488
23781,4444444445,22,1123762224945
23775,8888888889,22,1834455609752
23770,3333333334,22,2527306423614
23764,7777777778,22,3199442472334
23759,2222222223,22,3847983535909
23753,6666666667,22,4470041349953
23748,1111111111,22,5062719586801
23742,5555555556,22,5623113836732
23737,22,6148311589001
23731,4444444445,22,6635392213052
23725,8888888889,22,7081426939421
23720,3333333334,22,7483478840813
23714,7777777778,22,7838602812991
23709,2222222223,22,814384555571
23703,6666666667,22,839624555354
23698,1111111111,22,8592833056705
23692,5555555556,22,8730630061828
23687,22,8807235408699
23681,4444444445,22,8824744970732
23675,8888888889,22,8785943537078
23670,3333333334,22,8693431016418
23664,7777777778,22,8549814755188
23659,2222222223,22,8357709555112
23653,6666666667,22,8119737690827
23648,1111111111,22,7838528927508
23642,5555555556,22,7516720538544
23637,22,7156957323284
23631,4444444445,22,6761891624757
23625,8888888889,22,6334183347543
23620,3333333334,22,587649997554
23614,7777777778,22,5391516589937
23609,2222222223,22,4881915887092
23603,6666666667,22,435038819652
23598,1111111111,22,3799631498923
23592,5555555556,22,3232351444222
23587,22,2651261369691
23581,4444444445,22,2059082318103
23575,8888888889,22,1458543055843
23570,3333333334,22,0852380091271
23564,7777777778,22,0243337692883
23559,2222222223,21,9634167907664
23553,6666666667,21,902763057945
23548,1111111111,21,8426493367366
23542,5555555556,21,7833531764185
23537,21,7251529114923
23531,4444444445,21,6683276635288
23525,8888888889,21,6131573430307
23520,3333333334,21,5599226512914
23514,7777777778,21,508905082267
23509,2222222223,21,4603869244401
23503,6666666667,21,414651262699
23498,1111111111,21,3719819802202
23492,5555555556,21,3322047166844
23487,21,2935826566331
23481,4444444445,21,2558585801756
23475,8888888889,21,2189659595756
23470,3333333334,21,1828380762572
23464,7777777778,21,1474080203565
23459,2222222223,21,1126086902598
23453,6666666667,21,0783727921528
23448,1111111111,21,0446328395631
23442,5555555556,21,0113211529021
23437,20,9783698590054
23431,4444444445,20,945710890675
23425,8888888889,20,9132759862153
23420,3333333334,20,880996688975
23414,7777777778,20,848804346881
23409,2222222223,20,8166301119732
23403,6666666667,20,7844049399429
23398,1111111111,20,7520595896646
23392,5555555556,20,7195246227265
23387,20,6867304029625
23381,4444444445,20,6536070959878
23375,8888888889,20,6200846687184
23370,3333333334,20,5860928889069
23364,7777777778,20,5515613246667
23359,2222222223,20,5164193439947
23353,6666666667,20,4805961143037
23348,1111111111,20,4440206019357
23342,5555555556,20,4066215716932
23337,20,368327586356
23331,4444444445,20,3290670062001
23325,8888888889,20,28876798852
23320,3333333334,20,2473584871441
23314,7777777778,20,204766251954
23309,2222222223,20,1609188283933
23303,6666666667,20,1157909087463
23298,1111111111,20,0706375921188
23292,5555555556,20,0259671808628
23287,19,9816755986653
23281,4444444445,19,9376584701126
23275,8888888889,19,8938111199775
23270,3333333334,19,8500285724996
