#Date: 2024-04-24 14:17:25
#Source: zoom_edge_resolution student 15


#Data:
nm,%T
24925,8888888889,29,6462079580851
24920,3333333334,29,5527819523168
24914,7777777778,29,461007854638
24909,2222222223,29,3707461823999
24903,6666666667,29,2818570765038
24898,1111111111,29,1942003005368
24892,5555555556,29,1076352399496
24887,29,0220209011881
24881,4444444445,28,9372159108611
24875,8888888889,28,8530785148935
24870,3333333334,28,7694665776498
24864,7777777778,28,6862375811108
24859,2222222223,28,6032486239969
24853,6666666667,28,5203564209223
24848,1111111111,28,4374173015296
24842,5555555556,28,3542872096226
24837,28,2708217023235
24831,4444444445,28,1868759491841
24825,8888888889,28,1023047313273
24820,3333333334,28,0169624405867
24814,7777777778,27,930703078621
24809,2222222223,27,8433802560529
24803,6666666667,27,7548471915875
24798,1111111111,27,6649567111329
24792,5555555556,27,5735612469269
24787,27,4805128366598
24781,4444444445,27,3856631225784
24775,8888888889,27,2888633506142
24770,3333333334,27,1899643694833
24764,7777777778,27,0888166298144
24759,2222222223,26,9852701832444
24753,6666666667,26,8791746815291
24748,1111111111,26,7703793756516
24742,5555555556,26,6587331149185
24737,26,5440843460724
24731,4444444445,26,426281112375
24725,8888888889,26,3051710527249
24720,3333333334,26,1806014007366
24714,7777777778,26,0524189838279
24709,2222222223,25,9202793096602
24703,6666666667,25,7820091960799
24698,1111111111,25,6373334494272
24692,5555555556,25,4866326097302
24687,25,3302882565408
24681,4444444445,25,1686830112627
24675,8888888889,25,0022005395268
24670,3333333334,24,8312255535354
24664,7777777778,24,6561438144255
24659,2222222223,24,4773421346705
24653,6666666667,24,2952083804007
24648,1111111111,24,1101314738463
24642,5555555556,23,9225013956675
24637,23,7327091873841
24631,4444444445,23,5411469537673
24625,8888888889,23,3482078652287
24620,3333333334,23,1542861602286
24614,7777777778,22,9597771477029
24609,2222222223,22,7650772094821
24603,6666666667,22,5705838027023
24598,1111111111,22,3766954622422
24592,5555555556,22,1838118031584
24587,21,9923335231263
24581,4444444445,21,8026624048932
24575,8888888889,21,615201318711
