#Date: 2024-04-24 13:31:06
#Source: zoom_edge_resolution student 11


#Data:
nm,%T
24925,8888888889,31,8365317363444
24920,3333333334,31,7809600134169
24914,7777777778,31,7278046025669
24909,2222222223,31,6768644788152
24903,6666666667,31,6279380745838
24898,1111111111,31,5808232784696
24892,5555555556,31,535317434039
24887,31,491217338597
24881,4444444445,31,4483192419728
24875,8888888889,31,4064188452959
24870,3333333334,31,3653112997566
24864,7777777778,31,3247912053899
24859,2222222223,31,2846526098322
24853,6666666667,31,2446890070907
24848,1111111111,31,2046933363017
24842,5555555556,31,1644579804863
24837,31,1237747653158
24831,4444444445,31,082434957853
24825,8888888889,31,0402292653068
24820,3333333334,30,9969478337832
24814,7777777778,30,9523802470228
24809,2222222223,30,9063155251483
24803,6666666667,30,8585421234002
24798,1111111111,30,8088479308712
24792,5555555556,30,757020269242
24787,30,702845891514
24781,4444444445,30,6461109807297
24775,8888888889,30,5866011487042
24770,3333333334,30,524101434739
24764,7777777778,30,4583963043516
24759,2222222223,30,389269647983
24753,6666666667,30,3165047797123
24748,1111111111,30,2398844359702
24742,5555555556,30,1591907742405
24737,30,0742053717729
24731,4444444445,29,9847092242734
24725,8888888889,29,8904827446172
24720,3333333334,29,7913057615337
24714,7777777778,29,6869575182933
24709,2222222223,29,5769651957556
24703,6666666667,29,4584585892301
24698,1111111111,29,3310908876487
24692,5555555556,29,1953816498043
24687,29,0518518539973
24681,4444444445,28,9010239012239
24675,8888888889,28,7434216184115
24670,3333333334,28,5795702616257
24664,7777777778,28,409996519299
24659,2222222223,28,2352285154976
24653,6666666667,28,0557958131122
24648,1111111111,27,8722294171704
24642,5555555556,27,6850617780398
24637,27,4948267947324
24631,4444444445,27,302059818172
24625,8888888889,27,1072976544627
24620,3333333334,26,9110785681767
24614,7777777778,26,7139422856642
24609,2222222223,26,5164299983566
24603,6666666667,26,3190843660641
24598,1111111111,26,1224495203011
24592,5555555556,25,9270710676113
24587,25,7334960929023
24581,4444444445,25,542273162792
24575,8888888889,25,3539523289382
24570,3333333334,25,1690851314204
24564,7777777778,24,9882246020842
24559,2222222223,24,8119252679127
24553,6666666667,24,6407431544241
24548,1111111111,24,4752357890394
24542,5555555556,24,3159622044773
24537,24,1634829421678
24531,4444444445,24,0183600556552
24525,8888888889,23,8811571140155
24520,3333333334,23,7524392052727
24514,7777777778,23,6327729398538
