#Date: 2024-04-24 13:16:55
#Source: zoom_edge_resolution student 06


#Data:
nm,Egy
24925,8888888889,0,789016052276474
24920,3333333334,0,792974828483541
24914,7777777778,0,796972720912371
24909,2222222223,0,801006655151991
24903,6666666667,0,805073548489907
24898,1111111111,0,809170309894528
24892,5555555556,0,81329383999554
24887,0,817441031066255
24881,4444444445,0,821608767004186
24875,8888888889,0,825793923312145
24870,3333333334,0,829993367080641
24864,7777777778,0,834203956967571
24859,2222222223,0,838422543180388
24853,6666666667,0,842645967456589
24848,1111111111,0,846871063045062
24842,5555555556,0,85109465468738
24837,0,855313558597722
24831,4444444445,0,859524582444981
24825,8888888889,0,863724525333187
24820,3333333334,0,867910177781896
24814,7777777778,0,87207832170772
24809,2222222223,0,876225730404478
24803,6666666667,0,880349168524198
24798,1111111111,0,884445392057915
24792,5555555556,0,888511148315997
24787,0,892543175908578
24781,4444444445,0,896538204726658
24775,8888888889,0,900492955922016
24770,3333333334,0,904404141888216
24764,7777777778,0,908268466240306
24759,2222222223,0,912082623795731
24753,6666666667,0,915843300554497
24748,1111111111,0,919547173679306
24742,5555555556,0,923190911476041
24737,0,926771173373551
24731,4444444445,0,930284609904296
24725,8888888889,0,933727862683806
24720,3333333334,0,937097564391234
24714,7777777778,0,940390338749444
24709,2222222223,0,943603778731641
24703,6666666667,0,946747346653064
24698,1111111111,0,949825881873799
24692,5555555556,0,952841437013889
24687,0,955796070356936
24681,4444444445,0,958691845863356
24675,8888888889,0,96153083318284
24670,3333333334,0,964315107667554
24664,7777777778,0,96704675038506
24659,2222222223,0,969727848130798
24653,6666666667,0,972360493441923
24648,1111111111,0,974946784609391
24642,5555555556,0,977488825691826
24637,0,979988726528048
24631,4444444445,0,982448602750282
24625,8888888889,0,984870575797456
24620,3333333334,0,987256772928364
24614,7777777778,0,989609327234688
24609,2222222223,0,99193037765423
24603,6666666667,0,994222068984325
24598,1111111111,0,996486551895042
24592,5555555556,0,9987259829425
24587,1,00094252458221
24581,4444444445,1,00313834518236
24575,8888888889,1,00531561903748
24570,3333333334,1,00747652638154
24564,7777777778,1,00962325340166
24559,2222222223,1,01175799225159
24553,6666666667,1,01388294106502
24548,1111111111,1,01600030396938
24542,5555555556,1,01811229109939
24537,1,02022111861054
24531,4444444445,1,02232900869286
24525,8888888889,1,0244381895845
24520,3333333334,1,02655089558571
24514,7777777778,1,02866936707212
24509,2222222223,1,03079585050897
24503,6666666667,1,03293259846469
24498,1111111111,1,03507808258266
24492,5555555556,1,03718729590175
24487,1,03924883109569
24481,4444444445,1,04126560526319
24475,8888888889,1,04324054353905
24470,3333333334,1,04517657911296
24464,7777777778,1,04707665324738
24459,2222222223,1,04894371529636
24453,6666666667,1,05078072272382
24448,1111111111,1,052590641122
24442,5555555556,1,05437644423001
24437,1,05614111395238
24431,4444444445,1,05788764037775
24425,8888888889,1,05961902179739
24420,3333333334,1,06133826472408
24414,7777777778,1,06304838391072
24409,2222222223,1,064752402369
24403,6666666667,1,06645335138851
24398,1111111111,1,0681542705554
24392,5555555556,1,06985820777136
24387,1,07156821927259
24381,4444444445,1,07328736964859
24375,8888888889,1,07501873186157
24370,3333333334,1,0767653872653
24364,7777777778,1,07853042562417
24359,2222222223,1,08031694513251
24353,6666666667,1,08212805243382
24348,1111111111,1,08396686263986
24342,5555555556,1,08583649935009
24337,1,08774009467102
24331,4444444445,1,08968078923545
24325,8888888889,1,09166173222212
24320,3333333334,1,09368608137499
24314,7777777778,1,09575700302301
24309,2222222223,1,09787767209922
24303,6666666667,1,10005127216105
24298,1111111111,1,1022809954093
24292,5555555556,1,10457004270821
24287,1,10690402979108
24281,4444444445,1,10926400334708
24275,8888888889,1,11164980739482
24270,3333333334,1,11406130526413
24264,7777777778,1,11649835986096
24259,2222222223,1,11896083366673
24253,6666666667,1,12144858873705
24248,1111111111,1,12396148670088
24242,5555555556,1,12649938875965
24237,1,12906215568581
24231,4444444445,1,13164964782225
24225,8888888889,1,13426172508107
24220,3333333334,1,13689824694251
24214,7777777778,1,13955907245405
24209,2222222223,1,14224406022945
24203,6666666667,1,14495306844738
24198,1111111111,1,14768595485079
24192,5555555556,1,15044257674566
24187,1,15322279099993
24181,4444444445,1,15602645404256
24175,8888888889,1,15885342186246
24170,3333333334,1,16170355000749
24164,7777777778,1,16457669358329
24159,2222222223,1,1674727072524
24153,6666666667,1,17039144523287
24148,1111111111,1,17333276129766
24142,5555555556,1,17629650877347
24137,1,17928254053922
24131,4444444445,1,18229070902567
24125,8888888889,1,18532086621382
24120,3333333334,1,1883728636343
24114,7777777778,1,19144655236577
24109,2222222223,1,19454178303423
24103,6666666667,1,19765840581187
24098,1111111111,1,20079627041599
24092,5555555556,1,20395522610801
24087,1,20713334471506
24081,4444444445,1,21028365304873
24075,8888888889,1,2133898658009
24070,3333333334,1,21645807588186
24064,7777777778,1,21949439317095
24059,2222222223,1,22250494455516
24053,6666666667,1,22549587396878
24048,1111111111,1,22847334243294
24042,5555555556,1,23144352809468
24037,1,23441262626718
24031,4444444445,1,23738684946908
24025,8888888889,1,24037242746431
24020,3333333334,1,24337560730214
24014,7777777778,1,24640265335708
24009,2222222223,1,24945984736889
24003,6666666667,1,25255348848293
23998,1111111111,1,25568989329045
23992,5555555556,1,25887539586851
23987,1,26211634782106
23981,4444444445,1,26541911831912
23975,8888888889,1,26879009414135
23970,3333333334,1,27223567971515
23964,7777777778,1,27576229715726
23959,2222222223,1,27937638631447
23953,6666666667,1,28308440480496
23948,1111111111,1,28689282805957
23942,5555555556,1,29080814936249
23937,1,29483687989295
23931,4444444445,1,29898554876651
23925,8888888889,1,3032607030764
23920,3333333334,1,30766890793581
23914,7777777778,1,3122167465183
23909,2222222223,1,31691082010076
23903,6666666667,1,32175774810514
23898,1111111111,1,32676416813952
23892,5555555556,1,33193673604142
23887,1,33728244552638
23881,4444444445,1,34285005545116
23875,8888888889,1,34866215290112
23870,3333333334,1,35470593106731
23864,7777777778,1,36096854688136
23859,2222222223,1,36743712092985
23853,6666666667,1,37409873736984
23848,1111111111,1,38094044384377
23842,5555555556,1,38794925139397
23837,1,39511213437617
23831,4444444445,1,40241603037573
23825,8888888889,1,40984784011886
23820,3333333334,1,41739442738896
23814,7777777778,1,42504261893858
23809,2222222223,1,43277920440371
23803,6666666667,1,44059093621625
23798,1111111111,1,44846452951776
23792,5555555556,1,45638666207115
23787,1,46434397417461
23781,4444444445,1,47232306857258
23775,8888888889,1,48031051036957
23770,3333333334,1,48829282693997
23764,7777777778,1,49625650784213
23759,2222222223,1,50418800472761
23753,6666666667,1,51207373125455
23748,1111111111,1,51990006299749
23742,5555555556,1,52765333735911
23737,1,53531985347961
23731,4444444445,1,54288587214926
23725,8888888889,1,55033761571671
23720,3333333334,1,55766126800048
23714,7777777778,1,56484297419795
23709,2222222223,1,57186884079566
23703,6666666667,1,57872493547808
23698,1111111111,1,58539728703756
23692,5555555556,1,59187188528286
23687,1,59814930858145
23681,4444444445,1,60429448053528
23675,8888888889,1,6103219964378
23670,3333333334,1,61623771239949
23664,7777777778,1,6220475012672
23659,2222222223,1,62775725266457
23653,6666666667,1,63337287303047
23648,1111111111,1,63890028565929
23642,5555555556,1,64434543074083
23637,1,64971426539969
23631,4444444445,1,65501276373589
23625,8888888889,1,66024691686406
23620,3333333334,1,66542273295464
23614,7777777778,1,6705462372731
23609,2222222223,1,67562347222092
23603,6666666667,1,68066049737589
23598,1111111111,1,68566338953248
23592,5555555556,1,69063824274275
23587,1,69559116835677
23581,4444444445,1,70052829506346
23575,8888888889,1,70545576893209
23570,3333333334,1,71037975345222
23564,7777777778,1,71530642957572
23559,2222222223,1,72024199575769
23553,6666666667,1,72519266799775
23548,1111111111,1,7301646798811
23542,5555555556,1,73516428262083
23537,1,74019774509855
23531,4444444445,1,74527135390687
23525,8888888889,1,75039141339074
23520,3333333334,1,75556424568963
23514,7777777778,1,76079619077903
23509,2222222223,1,7660936065132
23503,6666666667,1,77146286866706
23498,1111111111,1,77691037097805
23492,5555555556,1,78244405067297
23487,1,78807074612178
23481,4444444445,1,79378432546959
23475,8888888889,1,7995776137041
23470,3333333334,1,8054434152545
23464,7777777778,1,8113745139419
23459,2222222223,1,81736367293144
23453,6666666667,1,82340363468258
23448,1111111111,1,82948712090006
23442,5555555556,1,83560683248458
23437,1,84175544948367
23431,4444444445,1,8479256310417
23425,8888888889,1,85411001535086
23420,3333333334,1,86030121960063
23414,7777777778,1,86649183992843
23409,2222222223,1,8726744513699
23403,6666666667,1,87884160780794
23398,1111111111,1,8849858419229
23392,5555555556,1,8910996651426
23387,1,89717556759167
23381,4444444445,1,90320601803998
23375,8888888889,1,90918346385368
23370,3333333334,1,915100330943
23364,7777777778,1,92094902371171
23359,2222222223,1,92672192500656
23353,6666666667,1,93241139606483
23348,1111111111,1,93800977646464
